,date,store_nbr,family,sales,onpromotion,transactions,dcoilwtico,type,locale_name,transferred
1158159,2014-10-04,49.0,HOME AND KITCHEN I,66.0,0.0,3224.0,90.33,Not Holiday,Ecuador,False
698946,2014-01-24,11.0,PRODUCE,825.128,0.0,2130.0,96.66,Not Holiday,Ecuador,False
709327,2014-01-30,2.0,HOME AND KITCHEN II,13.0,0.0,1748.0,98.25,Not Holiday,Ecuador,False
2002397,2016-01-17,36.0,GROCERY I,4571.902,9.0,1127.0,28.47,Not Holiday,Ecuador,False
145030,2013-03-23,20.0,LAWN AND GARDEN,0.0,0.0,0.0,94.55,Not Holiday,Ecuador,False
1121495,2014-09-14,18.0,HARDWARE,2.0,0.0,1614.0,92.86,Not Holiday,Ecuador,False
1922049,2015-12-03,31.0,LAWN AND GARDEN,1.0,0.0,1524.0,41.08,Not Holiday,Ecuador,False
1695295,2015-07-29,18.0,DELI,171.144,0.0,1138.0,48.77,Not Holiday,Ecuador,False
388486,2013-08-02,54.0,BEAUTY,0.0,0.0,823.0,106.94,Not Holiday,Ecuador,False
2183880,2016-04-27,27.0,POULTRY,349.701,0.0,1310.0,45.29,Event,Ecuador,False
2009495,2016-01-21,35.0,HOME AND KITCHEN I,3.0,0.0,638.0,29.55,Not Holiday,Ecuador,False
2801897,2017-03-31,17.0,LAWN AND GARDEN,0.0,0.0,1306.0,50.54,Not Holiday,Ecuador,False
2614048,2016-12-15,49.0,DAIRY,2308.0,23.0,3517.0,50.9,Not Holiday,Ecuador,False
1119711,2014-09-13,18.0,GROCERY I,2870.048,7.0,1504.0,92.86,Not Holiday,Ecuador,False
1873248,2015-11-06,10.0,PET SUPPLIES,0.0,0.0,793.0,44.32,Holiday,Santo Domingo de los Tsachilas,False
1038404,2014-07-29,38.0,HOME APPLIANCES,0.0,0.0,1528.0,104.91,Not Holiday,Ecuador,False
2963505,2017-06-26,54.0,PLAYERS AND ELECTRONICS,1.0,0.0,753.0,43.24,Not Holiday,Ecuador,False
2710715,2017-02-08,8.0,HOME APPLIANCES,2.0,0.0,2862.0,52.37,Not Holiday,Ecuador,False
1003298,2014-07-09,54.0,MAGAZINES,0.0,0.0,794.0,102.93,Event,Ecuador,False
1539610,2015-05-05,52.0,HOME CARE,0.0,0.0,0.0,60.38,Not Holiday,Ecuador,False
785971,2014-03-14,3.0,BABY CARE,0.0,0.0,3081.0,99.23,Not Holiday,Ecuador,False
157923,2013-03-30,33.0,EGGS,124.0,0.0,1233.0,97.1,Not Holiday,Ecuador,False
1700018,2015-07-31,53.0,GROCERY II,13.0,0.0,959.0,47.11,Not Holiday,Ecuador,False
445064,2013-09-03,40.0,HOME CARE,0.0,0.0,1170.0,108.67,Not Holiday,Ecuador,False
463577,2013-09-14,7.0,HOME CARE,0.0,0.0,1858.0,106.54,Not Holiday,Ecuador,False
2280830,2016-06-16,49.0,MEATS,715.634,0.0,2710.0,46.14,Not Holiday,Ecuador,False
640809,2013-12-22,16.0,LAWN AND GARDEN,0.0,0.0,1329.0,98.62,Additional,Ecuador,False
1566509,2015-05-21,3.0,"LIQUOR,WINE,BEER",185.0,0.0,2817.0,60.18,Not Holiday,Ecuador,False
1675128,2015-07-18,1.0,BREAD/BAKERY,410.577,2.0,1156.0,50.11,Not Holiday,Ecuador,False
1320590,2015-01-03,3.0,LADIESWEAR,0.0,0.0,3364.0,50.05,Not Holiday,Ecuador,False
2966413,2017-06-28,34.0,SCHOOL AND OFFICE SUPPLIES,2.0,0.0,1745.0,44.74,Not Holiday,Ecuador,False
2993043,2017-07-12,31.0,PRODUCE,955.04297,18.0,1170.0,45.48,Not Holiday,Ecuador,False
53647,2013-01-31,5.0,HARDWARE,0.0,0.0,1447.0,97.65,Not Holiday,Ecuador,False
3044623,2017-08-10,28.0,SCHOOL AND OFFICE SUPPLIES,0.0,0.0,1023.0,48.54,Holiday,Ecuador,True
699042,2014-01-24,14.0,PLAYERS AND ELECTRONICS,4.0,0.0,1243.0,96.66,Not Holiday,Ecuador,False
2315590,2016-07-03,39.0,BABY CARE,2.0,0.0,1712.0,46.73,Holiday,El Carmen,False
2171712,2016-04-21,19.0,BEAUTY,1.0,0.0,1262.0,43.18,Holiday,Riobamba,False
896615,2014-05-15,7.0,PREPARED FOODS,120.557,0.0,1732.0,101.74,Not Holiday,Ecuador,False
2770026,2017-03-13,23.0,PLAYERS AND ELECTRONICS,4.0,0.0,976.0,47.95,Not Holiday,Ecuador,False
1609684,2015-06-14,16.0,AUTOMOTIVE,2.0,0.0,1181.0,59.53,Not Holiday,Ecuador,False
766279,2014-03-02,54.0,EGGS,46.0,0.0,1146.0,105.34,Holiday,Manta,False
2214849,2016-05-11,48.0,EGGS,84.0,1.0,2301.0,46.21,Event,Ecuador,False
2889229,2017-05-18,18.0,BABY CARE,0.0,0.0,1169.0,49.36,Not Holiday,Ecuador,False
812416,2014-03-28,48.0,GROCERY II,18.0,0.0,2785.0,101.73,Not Holiday,Ecuador,False
1596478,2015-06-06,47.0,PLAYERS AND ELECTRONICS,26.0,0.0,4726.0,58.15,Not Holiday,Ecuador,False
1259021,2014-11-30,27.0,PREPARED FOODS,121.889,0.0,1912.0,68.98,Not Holiday,Ecuador,False
1249511,2014-11-25,9.0,MAGAZINES,0.0,0.0,1754.0,74.04,Not Holiday,Ecuador,False
800462,2014-03-22,10.0,BREAD/BAKERY,105.0,0.0,1168.0,100.05,Not Holiday,Ecuador,False
2355913,2016-07-25,2.0,SEAFOOD,43.056,0.0,1747.0,42.4,Holiday,Guayaquil,True
1394206,2015-02-13,20.0,GROCERY I,9631.0,10.0,4500.0,52.66,Not Holiday,Ecuador,False
1363909,2015-01-27,20.0,DELI,0.0,0.0,0.0,45.84,Not Holiday,Ecuador,False
2854225,2017-04-28,37.0,EGGS,113.0,25.0,1580.0,49.31,Not Holiday,Ecuador,False
668608,2014-01-07,10.0,LADIESWEAR,6.0,0.0,1000.0,93.31,Not Holiday,Ecuador,False
60497,2013-02-03,51.0,AUTOMOTIVE,6.0,0.0,1798.0,96.21,Not Holiday,Ecuador,False
2000017,2016-01-16,18.0,DAIRY,698.0,4.0,1215.0,28.47,Not Holiday,Ecuador,False
2097105,2016-03-10,44.0,EGGS,396.0,1.0,3708.0,37.77,Not Holiday,Ecuador,False
987799,2014-07-02,17.0,BABY CARE,0.0,0.0,1255.0,105.18,Not Holiday,Ecuador,False
527760,2013-10-20,8.0,HOME AND KITCHEN II,0.0,0.0,3017.0,99.28,Not Holiday,Ecuador,False
1382181,2015-02-06,33.0,SEAFOOD,0.0,0.0,839.0,51.66,Not Holiday,Ecuador,False
2887703,2017-05-17,25.0,PET SUPPLIES,7.0,0.0,751.0,49.04,Not Holiday,Ecuador,False
2677841,2017-01-20,38.0,FROZEN FOODS,82.0,2.0,1311.0,52.33,Not Holiday,Ecuador,False
532316,2013-10-22,38.0,HOME CARE,0.0,0.0,1332.0,97.63,Not Holiday,Ecuador,False
1161436,2014-10-06,40.0,PERSONAL CARE,245.0,0.0,1502.0,90.33,Not Holiday,Ecuador,False
2400597,2016-08-19,7.0,BABY CARE,0.0,0.0,1852.0,48.48,Not Holiday,Ecuador,False
144194,2013-03-22,49.0,DELI,176.811,0.0,1878.0,93.41,Not Holiday,Ecuador,False
1201515,2014-10-29,13.0,DELI,118.0,0.0,843.0,82.25,Not Holiday,Ecuador,False
2615976,2016-12-16,53.0,"LIQUOR,WINE,BEER",118.0,3.0,1244.0,51.93,Not Holiday,Ecuador,False
648323,2013-12-26,43.0,PREPARED FOODS,30.0,0.0,1494.0,99.18,Additional,Ecuador,False
2174385,2016-04-22,10.0,BOOKS,0.0,0.0,898.0,42.76,Event,Ecuador,False
2921755,2017-06-05,31.0,"LIQUOR,WINE,BEER",8.0,2.0,1375.0,47.4,Not Holiday,Ecuador,False
2538597,2016-11-04,30.0,POULTRY,97.865,14.0,603.0,44.07,Bridge,Ecuador,False
40588,2013-01-23,41.0,MAGAZINES,0.0,0.0,722.0,95.06,Not Holiday,Ecuador,False
987619,2014-07-02,11.0,LADIESWEAR,18.0,0.0,2650.0,105.18,Not Holiday,Ecuador,False
1010090,2014-07-13,44.0,HOME APPLIANCES,0.0,0.0,4179.0,101.73,Event,Ecuador,False
1641908,2015-06-30,20.0,HOME AND KITCHEN II,15.0,0.0,1398.0,59.48,Not Holiday,Ecuador,False
1324831,2015-01-05,24.0,BEVERAGES,2337.0,2.0,2732.0,50.05,Not Holiday,Ecuador,False
64569,2013-02-06,12.0,GROCERY II,4.0,0.0,1171.0,96.44,Not Holiday,Ecuador,False
1378740,2015-02-04,37.0,MAGAZINES,0.0,0.0,1715.0,48.45,Not Holiday,Ecuador,False
281204,2013-06-06,43.0,BEVERAGES,1147.0,0.0,1157.0,94.71,Not Holiday,Ecuador,False
526418,2013-10-19,21.0,PLAYERS AND ELECTRONICS,0.0,0.0,0.0,99.28,Not Holiday,Ecuador,False
1076821,2014-08-20,14.0,"LIQUOR,WINE,BEER",0.0,0.0,0.0,96.4,Not Holiday,Ecuador,False
1742616,2015-08-24,48.0,DAIRY,1060.0,3.0,2682.0,38.22,Holiday,Ambato,False
1264452,2014-12-03,30.0,HOME AND KITCHEN I,17.0,0.0,684.0,67.3,Not Holiday,Ecuador,False
2940912,2017-06-16,18.0,CELEBRATION,15.0,0.0,1267.0,44.73,Not Holiday,Ecuador,False
332429,2013-07-03,15.0,CELEBRATION,0.0,0.0,1453.0,101.92,Holiday,El Carmen,False
234381,2013-05-12,14.0,LAWN AND GARDEN,0.0,0.0,1162.0,94.76,Holiday,Puyo,False
1915532,2015-11-29,50.0,BOOKS,0.0,0.0,3270.0,40.43,Not Holiday,Ecuador,False
2689136,2017-01-27,2.0,LAWN AND GARDEN,11.0,0.0,1952.0,53.18,Not Holiday,Ecuador,False
1721973,2015-08-13,16.0,MAGAZINES,0.0,0.0,732.0,42.27,Not Holiday,Ecuador,False
1415557,2015-02-25,19.0,GROCERY I,2450.0,1.0,1098.0,50.25,Not Holiday,Ecuador,False
2466776,2016-09-25,14.0,HOME AND KITCHEN I,15.0,0.0,974.0,45.6,Not Holiday,Ecuador,False
2500076,2016-10-13,51.0,HOME CARE,223.0,9.0,1397.0,50.47,Not Holiday,Ecuador,False
1730655,2015-08-18,9.0,PET SUPPLIES,6.0,0.0,2097.0,42.58,Not Holiday,Ecuador,False
2280948,2016-06-16,53.0,EGGS,117.0,0.0,1327.0,46.14,Not Holiday,Ecuador,False
2589127,2016-12-01,50.0,BEAUTY,3.0,1.0,2319.0,51.08,Not Holiday,Ecuador,False
2605706,2016-12-11,12.0,HOME AND KITCHEN I,14.0,2.0,1280.0,52.74,Not Holiday,Ecuador,False
1008799,2014-07-13,5.0,GROCERY II,17.0,0.0,1421.0,101.73,Event,Ecuador,False
798877,2014-03-21,16.0,BOOKS,0.0,0.0,827.0,99.97,Not Holiday,Ecuador,False
933121,2014-06-04,34.0,BOOKS,0.0,0.0,2233.0,103.27,Not Holiday,Ecuador,False
977782,2014-06-26,37.0,HOME AND KITCHEN II,0.0,0.0,1542.0,106.49,Not Holiday,Ecuador,False
2054143,2016-02-15,38.0,HARDWARE,1.0,0.0,1358.0,29.05,Not Holiday,Ecuador,False
1396992,2015-02-14,50.0,PET SUPPLIES,0.0,0.0,3589.0,53.56,Not Holiday,Ecuador,False
387964,2013-08-02,38.0,DAIRY,477.0,0.0,1698.0,106.94,Not Holiday,Ecuador,False
1958355,2015-12-22,53.0,GROCERY II,43.0,0.0,1527.0,36.12,Additional,Ecuador,False
2914554,2017-06-01,29.0,HOME AND KITCHEN I,38.0,0.0,1155.0,48.32,Not Holiday,Ecuador,False
535384,2013-10-24,23.0,HOME APPLIANCES,0.0,0.0,1001.0,96.65,Not Holiday,Ecuador,False
2680388,2017-01-22,7.0,HOME APPLIANCES,2.0,0.0,1691.0,52.77,Not Holiday,Ecuador,False
2244114,2016-05-27,17.0,BOOKS,0.0,0.0,1498.0,49.36,Transfer,Ecuador,False
689961,2014-01-19,9.0,LINGERIE,22.0,0.0,2260.0,94.51,Not Holiday,Ecuador,False
2916242,2017-06-02,26.0,LAWN AND GARDEN,14.0,0.0,659.0,47.68,Not Holiday,Ecuador,False
614949,2013-12-08,4.0,LADIESWEAR,0.0,0.0,1688.0,97.1,Holiday,Loja,False
78093,2013-02-13,44.0,CLEANING,2196.0,0.0,3860.0,97.03,Not Holiday,Ecuador,False
1064088,2014-08-13,6.0,PLAYERS AND ELECTRONICS,0.0,0.0,1730.0,97.57,Not Holiday,Ecuador,False
1784757,2015-09-17,29.0,DAIRY,407.0,0.0,953.0,46.93,Not Holiday,Ecuador,False
1717023,2015-08-10,28.0,MAGAZINES,0.0,0.0,1476.0,44.94,Holiday,Ecuador,False
1220370,2014-11-08,44.0,LINGERIE,25.0,0.0,5297.0,77.43,Not Holiday,Ecuador,False
1350273,2015-01-19,39.0,BEAUTY,1.0,0.0,1208.0,46.79,Not Holiday,Ecuador,False
1053569,2014-08-07,12.0,BEAUTY,2.0,0.0,1179.0,97.34,Not Holiday,Ecuador,False
1903363,2015-11-23,5.0,GROCERY I,3096.0,26.0,1264.0,39.27,Not Holiday,Ecuador,False
2401575,2016-08-19,36.0,"LIQUOR,WINE,BEER",72.0,0.0,1051.0,48.48,Not Holiday,Ecuador,False
524931,2013-10-18,30.0,PERSONAL CARE,85.0,0.0,662.0,100.87,Not Holiday,Ecuador,False
717086,2014-02-03,21.0,LAWN AND GARDEN,0.0,0.0,0.0,96.44,Not Holiday,Ecuador,False
1027767,2014-07-23,40.0,CELEBRATION,4.0,0.0,1187.0,103.81,Holiday,Cayambe,False
1153917,2014-10-02,28.0,PRODUCE,1230.147,0.0,1053.0,91.02,Not Holiday,Ecuador,False
250891,2013-05-20,42.0,HOME APPLIANCES,0.0,0.0,0.0,96.29,Not Holiday,Ecuador,False
592131,2013-11-25,15.0,BOOKS,0.0,0.0,1306.0,93.86,Not Holiday,Ecuador,False
1293351,2014-12-19,42.0,CELEBRATION,0.0,0.0,0.0,56.91,Not Holiday,Ecuador,False
2631993,2016-12-24,53.0,BABY CARE,0.0,0.0,2737.0,52.82,Additional,Ecuador,False
66348,2013-02-07,12.0,EGGS,35.0,0.0,1143.0,95.84,Not Holiday,Ecuador,False
2796394,2017-03-28,12.0,POULTRY,127.048996,0.0,1210.0,48.36,Not Holiday,Ecuador,False
1857909,2015-10-28,31.0,SEAFOOD,1.0,0.0,1072.0,45.93,Not Holiday,Ecuador,False
2887773,2017-05-17,27.0,PRODUCE,4578.38,208.0,1614.0,49.04,Not Holiday,Ecuador,False
2772965,2017-03-15,4.0,PREPARED FOODS,46.760002,1.0,1425.0,48.34,Not Holiday,Ecuador,False
1797828,2015-09-24,47.0,FROZEN FOODS,210.285,1.0,3033.0,44.94,Not Holiday,Ecuador,False
1180475,2014-10-17,23.0,MAGAZINES,0.0,0.0,1023.0,82.8,Not Holiday,Ecuador,False
1420125,2015-02-27,49.0,PET SUPPLIES,0.0,0.0,2632.0,49.84,Not Holiday,Ecuador,False
2663048,2017-01-12,22.0,BEAUTY,2.0,1.0,702.0,53.01,Not Holiday,Ecuador,False
2716317,2017-02-11,16.0,DELI,233.0,6.0,817.0,52.96,Not Holiday,Ecuador,False
188143,2013-04-16,31.0,BEAUTY,1.0,0.0,1314.0,88.73,Not Holiday,Ecuador,False
1408218,2015-02-21,12.0,SEAFOOD,0.0,0.0,1295.0,49.56,Not Holiday,Ecuador,False
1950700,2015-12-19,35.0,PLAYERS AND ELECTRONICS,3.0,0.0,829.0,34.55,Not Holiday,Ecuador,False
1684422,2015-07-23,12.0,PET SUPPLIES,0.0,0.0,1214.0,48.11,Holiday,Cayambe,False
2128572,2016-03-28,25.0,POULTRY,131.98601,0.0,856.0,37.99,Not Holiday,Ecuador,False
1454146,2015-03-18,54.0,MEATS,35.072002,0.0,784.0,44.63,Not Holiday,Ecuador,False
500851,2013-10-05,3.0,BEAUTY,8.0,0.0,3721.0,103.07,Not Holiday,Ecuador,False
2261112,2016-06-05,46.0,CLEANING,3765.0,7.0,4412.0,49.71,Not Holiday,Ecuador,False
22653,2013-01-13,38.0,CLEANING,1525.0,0.0,2256.0,94.27,Not Holiday,Ecuador,False
1372972,2015-02-01,24.0,PRODUCE,6.0,0.0,2020.0,49.25,Not Holiday,Ecuador,False
3021266,2017-07-28,23.0,BREAD/BAKERY,279.892,0.0,1025.0,49.72,Not Holiday,Ecuador,False
2739405,2017-02-24,13.0,PRODUCE,140.319,0.0,837.0,53.99,Not Holiday,Ecuador,False
2562857,2016-11-17,10.0,AUTOMOTIVE,2.0,0.0,897.0,45.37,Not Holiday,Ecuador,False
1239574,2014-11-19,32.0,LADIESWEAR,0.0,0.0,482.0,74.55,Not Holiday,Ecuador,False
464187,2013-09-14,26.0,BABY CARE,0.0,0.0,964.0,106.54,Not Holiday,Ecuador,False
1165705,2014-10-09,8.0,BOOKS,0.0,0.0,2659.0,85.76,Holiday,Ecuador,True
998817,2014-07-07,26.0,PRODUCE,461.326,6.0,606.0,104.19,Not Holiday,Ecuador,False
670290,2014-01-08,7.0,HOME CARE,302.0,0.0,1881.0,91.9,Not Holiday,Ecuador,False
341592,2013-07-07,37.0,BABY CARE,0.0,0.0,1220.0,103.03,Not Holiday,Ecuador,False
666940,2014-01-06,14.0,BABY CARE,0.0,0.0,1468.0,93.12,Not Holiday,Ecuador,False
927583,2014-06-01,28.0,EGGS,448.0,0.0,1844.0,103.07,Not Holiday,Ecuador,False
942794,2014-06-10,3.0,DAIRY,1580.0,1.0,2871.0,105.02,Not Holiday,Ecuador,False
866635,2014-04-28,17.0,GROCERY II,4.0,0.0,1171.0,101.13,Not Holiday,Ecuador,False
1047542,2014-08-03,45.0,HARDWARE,0.0,0.0,4543.0,98.26,Not Holiday,Ecuador,False
1987372,2016-01-09,13.0,BEAUTY,3.0,0.0,1198.0,31.42,Not Holiday,Ecuador,False
929374,2014-06-02,28.0,LADIESWEAR,0.0,0.0,1155.0,103.07,Not Holiday,Ecuador,False
2616164,2016-12-17,5.0,GROCERY I,3663.0,124.0,1491.0,52.13,Not Holiday,Ecuador,False
2541609,2016-11-06,14.0,BOOKS,0.0,0.0,988.0,44.88,Holiday,Santo Domingo de los Tsachilas,False
2399442,2016-08-18,26.0,BABY CARE,1.0,0.0,437.0,48.2,Not Holiday,Ecuador,False
1516740,2015-04-23,7.0,HOME APPLIANCES,0.0,0.0,1660.0,56.59,Not Holiday,Ecuador,False
2503097,2016-10-15,35.0,BEVERAGES,1518.0,7.0,756.0,49.97,Not Holiday,Ecuador,False
1959574,2015-12-23,34.0,MEATS,146.945,1.0,3285.0,36.76,Additional,Ecuador,False
100468,2013-02-26,20.0,DAIRY,0.0,0.0,0.0,92.63,Not Holiday,Ecuador,False
3052063,2017-08-14,38.0,GROCERY II,25.0,0.0,1483.0,47.59,Not Holiday,Ecuador,False
1415516,2015-02-25,18.0,BOOKS,0.0,0.0,1178.0,50.25,Not Holiday,Ecuador,False
1266278,2014-12-04,31.0,PET SUPPLIES,2.0,0.0,1453.0,66.73,Not Holiday,Ecuador,False
479716,2013-09-23,10.0,LAWN AND GARDEN,0.0,0.0,1114.0,103.62,Not Holiday,Ecuador,False
1261930,2014-12-02,8.0,BABY CARE,0.0,0.0,2810.0,66.99,Not Holiday,Ecuador,False
1085054,2014-08-24,48.0,BREAD/BAKERY,832.018,0.0,4059.0,95.39,Holiday,Ambato,False
1432787,2015-03-07,1.0,HOME AND KITCHEN II,9.0,0.0,1468.0,49.95,Not Holiday,Ecuador,False
2703465,2017-02-04,4.0,PLAYERS AND ELECTRONICS,10.0,0.0,1734.0,53.01,Not Holiday,Ecuador,False
1491373,2015-04-08,48.0,PLAYERS AND ELECTRONICS,0.0,0.0,2458.0,50.44,Not Holiday,Ecuador,False
1860168,2015-10-29,46.0,HARDWARE,0.0,0.0,2366.0,46.02,Not Holiday,Ecuador,False
930392,2014-06-03,5.0,HARDWARE,0.0,0.0,1519.0,103.34,Not Holiday,Ecuador,False
1964844,2015-12-27,32.0,GROCERY II,3.0,1.0,588.0,36.36,Not Holiday,Ecuador,False
288879,2013-06-11,5.0,"LIQUOR,WINE,BEER",65.0,0.0,1334.0,95.5,Not Holiday,Ecuador,False
732282,2014-02-11,50.0,BEVERAGES,1104.0,0.0,2353.0,99.96,Not Holiday,Ecuador,False
2039155,2016-02-07,16.0,DAIRY,197.0,0.0,840.0,29.71,Not Holiday,Ecuador,False
2365829,2016-07-30,33.0,HOME AND KITCHEN I,54.0,1.0,1061.0,40.05,Not Holiday,Ecuador,False
2639837,2016-12-30,20.0,MAGAZINES,1.0,0.0,2087.0,53.75,Not Holiday,Ecuador,False
701834,2014-01-25,45.0,HARDWARE,2.0,0.0,4170.0,95.82,Not Holiday,Ecuador,False
756191,2014-02-25,18.0,LAWN AND GARDEN,0.0,0.0,1361.0,102.2,Not Holiday,Ecuador,False
1249089,2014-11-24,50.0,PRODUCE,2055.087,1.0,2338.0,75.74,Not Holiday,Ecuador,False
2368858,2016-08-01,17.0,DAIRY,918.0,5.0,1613.0,40.05,Not Holiday,Ecuador,False
750796,2014-02-22,17.0,BOOKS,0.0,0.0,1547.0,103.17,Not Holiday,Ecuador,False
667738,2014-01-06,38.0,CLEANING,1118.0,0.0,1690.0,93.12,Not Holiday,Ecuador,False
1125199,2014-09-16,22.0,"LIQUOR,WINE,BEER",0.0,0.0,0.0,94.91,Not Holiday,Ecuador,False
3040261,2017-08-08,4.0,PERSONAL CARE,209.0,12.0,1222.0,49.07,Not Holiday,Ecuador,False
1487461,2015-04-06,38.0,DELI,219.065,0.0,1668.0,52.08,Not Holiday,Ecuador,False
1221143,2014-11-09,14.0,BEAUTY,0.0,0.0,1227.0,77.43,Not Holiday,Ecuador,False
816183,2014-03-30,54.0,HOME CARE,345.0,0.0,978.0,101.57,Not Holiday,Ecuador,False
652255,2013-12-29,1.0,BABY CARE,0.0,0.0,416.0,98.9,Not Holiday,Ecuador,False
264029,2013-05-28,8.0,LINGERIE,28.0,0.0,2672.0,94.65,Not Holiday,Ecuador,False
1389791,2015-02-10,48.0,LADIESWEAR,0.0,0.0,2580.0,50.06,Not Holiday,Ecuador,False
1674565,2015-07-17,38.0,BEVERAGES,2261.0,6.0,1685.0,50.88,Not Holiday,Ecuador,False
543544,2013-10-28,54.0,PET SUPPLIES,0.0,0.0,880.0,98.74,Not Holiday,Ecuador,False
2365069,2016-07-30,10.0,HARDWARE,0.0,0.0,1052.0,40.05,Not Holiday,Ecuador,False
1810274,2015-10-01,46.0,HOME AND KITCHEN II,51.0,0.0,3176.0,44.75,Not Holiday,Ecuador,False
589816,2013-11-23,52.0,SEAFOOD,0.0,0.0,0.0,93.86,Not Holiday,Ecuador,False
2908469,2017-05-29,7.0,BEAUTY,3.0,0.0,1813.0,49.63,Not Holiday,Ecuador,False
2632628,2016-12-26,18.0,DAIRY,615.0,24.0,1223.0,52.82,Additional,Ecuador,False
2360262,2016-07-27,26.0,PERSONAL CARE,56.0,2.0,461.0,41.9,Not Holiday,Ecuador,False
962745,2014-06-21,13.0,PLAYERS AND ELECTRONICS,0.0,0.0,1141.0,106.83,Not Holiday,Ecuador,False
911489,2014-05-23,26.0,LAWN AND GARDEN,1.0,0.0,642.0,105.01,Not Holiday,Ecuador,False
1569151,2015-05-22,29.0,MEATS,84.029,2.0,821.0,58.88,Not Holiday,Ecuador,False
582470,2013-11-19,46.0,GROCERY I,5162.0,0.0,2674.0,93.35,Not Holiday,Ecuador,False
164409,2013-04-03,13.0,POULTRY,55.996002,0.0,983.0,95.02,Not Holiday,Ecuador,False
66128,2013-02-07,5.0,LINGERIE,49.0,0.0,1409.0,95.84,Not Holiday,Ecuador,False
887931,2014-05-10,14.0,MEATS,528.037,0.0,1926.0,100.89,Additional,Ecuador,False
1912931,2015-11-28,25.0,EGGS,93.0,0.0,912.0,40.43,Not Holiday,Ecuador,False
1936435,2015-12-11,35.0,HOME CARE,69.0,0.0,660.0,35.65,Not Holiday,Ecuador,False
1100950,2014-09-02,43.0,POULTRY,150.723,0.0,1355.0,92.92,Not Holiday,Ecuador,False
2095589,2016-03-09,52.0,GROCERY I,0.0,0.0,0.0,37.62,Not Holiday,Ecuador,False
2659319,2017-01-10,17.0,BEAUTY,3.0,1.0,1414.0,50.82,Not Holiday,Ecuador,False
356525,2013-07-16,3.0,HOME CARE,0.0,0.0,2953.0,105.88,Not Holiday,Ecuador,False
158805,2013-03-31,6.0,BABY CARE,0.0,0.0,2085.0,97.1,Not Holiday,Ecuador,False
1239892,2014-11-19,42.0,CLEANING,0.0,0.0,0.0,74.55,Not Holiday,Ecuador,False
2970645,2017-07-01,1.0,CELEBRATION,10.0,0.0,1362.0,45.11,Not Holiday,Ecuador,False
1620233,2015-06-20,11.0,"LIQUOR,WINE,BEER",248.0,0.0,2569.0,60.01,Not Holiday,Ecuador,False
518133,2013-10-14,40.0,PERSONAL CARE,159.0,0.0,1252.0,102.46,Not Holiday,Ecuador,False
39522,2013-01-23,9.0,GROCERY II,2.0,0.0,1741.0,95.06,Not Holiday,Ecuador,False
979659,2014-06-27,40.0,GROCERY I,2720.0,0.0,1138.0,106.46,Not Holiday,Ecuador,False
350767,2013-07-12,45.0,BEAUTY,4.0,0.0,3315.0,105.85,Not Holiday,Ecuador,False
2730156,2017-02-19,3.0,LINGERIE,26.0,0.0,3096.0,54.02,Not Holiday,Ecuador,False
603692,2013-12-01,41.0,HOME AND KITCHEN I,0.0,0.0,1331.0,93.61,Not Holiday,Ecuador,False
3046589,2017-08-11,34.0,HOME APPLIANCES,0.0,0.0,2256.0,48.81,Transfer,Ecuador,False
1193627,2014-10-24,44.0,DAIRY,2097.0,1.0,4098.0,81.27,Not Holiday,Ecuador,False
397229,2013-08-07,49.0,AUTOMOTIVE,5.0,0.0,1897.0,104.41,Not Holiday,Ecuador,False
1306841,2014-12-26,36.0,SEAFOOD,2.0,0.0,1482.0,54.59,Bridge,Ecuador,False
2721133,2017-02-13,54.0,CLEANING,1019.0,25.0,886.0,52.96,Not Holiday,Ecuador,False
1124317,2014-09-15,49.0,SCHOOL AND OFFICE SUPPLIES,2.0,0.0,2383.0,92.86,Not Holiday,Ecuador,False
1671597,2015-07-16,2.0,BREAD/BAKERY,590.0,1.0,1745.0,50.9,Not Holiday,Ecuador,False
1884922,2015-11-12,40.0,HOME CARE,205.0,0.0,1136.0,41.74,Holiday,Ambato,False
1364687,2015-01-27,43.0,POULTRY,192.314,1.0,1144.0,45.84,Not Holiday,Ecuador,False
594152,2013-11-26,22.0,GROCERY I,0.0,0.0,0.0,93.41,Not Holiday,Ecuador,False
2337292,2016-07-15,32.0,MAGAZINES,0.0,0.0,547.0,45.93,Not Holiday,Ecuador,False
2442993,2016-09-11,49.0,PERSONAL CARE,801.0,8.0,3673.0,46.28,Not Holiday,Ecuador,False
2997352,2017-07-14,54.0,HOME AND KITCHEN II,9.0,0.0,676.0,46.53,Not Holiday,Ecuador,False
959623,2014-06-19,27.0,CLEANING,444.0,3.0,1203.0,107.08,Not Holiday,Ecuador,False
1042256,2014-07-31,47.0,DAIRY,1558.0,0.0,3470.0,98.23,Not Holiday,Ecuador,False
383671,2013-07-31,16.0,BREAD/BAKERY,205.0,0.0,924.0,105.1,Not Holiday,Ecuador,False
2834055,2017-04-17,20.0,BEVERAGES,2891.0,36.0,1357.0,52.62,Not Holiday,Ecuador,False
2627965,2016-12-22,46.0,SEAFOOD,46.033,0.0,6348.0,51.98,Holiday,Salinas,False
630915,2013-12-17,2.0,GROCERY II,33.0,0.0,2198.0,96.99,Not Holiday,Ecuador,False
2652795,2017-01-06,35.0,GROCERY I,1526.0,43.0,660.0,53.98,Not Holiday,Ecuador,False
